"","x"
"59137",1
"59138",0
"59139",1
"59140",1
"59141",1
"59142",0
"59143",1
"59144",1
"59145",0
"59146",0
"59147",1
"59148",0
"59149",1
"59150",1
"59151",0
"59152",1
"59153",0
"59154",0
"59155",0
"59156",1
"59157",1
"59158",0
"59159",1
"59160",0
"59161",1
"59162",1
"59163",0
"59164",1
"59165",1
"59166",1
"59167",0
"59168",1
"59169",1
"59170",1
"59171",1
"59172",1
"59173",0
"59174",0
"59175",0
"59176",1
"59177",1
"59178",1
"59179",1
"59180",1
"59181",1
"59182",1
"59183",1
"59184",1
"59185",1
"59186",1
"59187",1
"59188",1
"59189",1
"59190",1
"59191",1
"59192",0
"59193",1
"59194",1
"59195",1
"59196",0
"59197",0
"59198",0
"59199",1
"59200",1
"59201",1
"59202",1
"59203",1
"59204",1
"59205",1
"59206",1
"59207",0
"59208",1
"59209",0
"59210",0
"59211",1
"59212",1
"59213",1
"59214",1
"59215",1
"59216",1
"59217",1
"59218",0
"59219",1
"59220",1
"59221",1
"59222",0
"59223",1
"59224",1
"59225",1
"59226",1
"59227",1
"59228",1
"59229",1
"59230",0
"59231",1
"59232",0
"59233",0
"59234",0
"59235",1
"59236",1
"59237",1
"59238",1
"59239",0
"59240",1
"59241",0
"59242",1
"59243",1
"59244",1
"59245",1
"59246",0
"59247",1
"59248",1
"59249",1
"59250",0
"59251",1
"59252",1
"59253",0
"59254",1
"59255",1
"59256",1
"59257",1
"59258",1
"59259",1
"59260",1
"59261",1
"59262",0
"59263",1
"59264",1
"59265",0
"59266",1
"59267",0
"59268",1
"59269",1
"59270",1
"59271",1
"59272",0
"59273",1
"59274",1
"59275",0
"59276",1
"59277",1
"59278",1
"59279",1
"59280",0
"59281",1
"59282",1
"59283",1
"59284",1
"59285",1
"59286",0
"59287",1
"59288",1
"59289",1
"59290",1
"59291",1
"59292",0
"59293",1
"59294",1
"59295",1
"59296",1
"59297",0
"59298",1
"59299",1
"59300",1
"59301",1
"59302",0
"59303",0
"59304",1
"59305",0
"59306",0
"59307",1
"59308",0
"59309",0
"59310",1
"59311",1
"59312",1
"59313",1
"59314",0
"59315",0
"59316",0
"59317",1
"59318",1
"59319",0
"59320",1
"59321",0
"59322",1
"59323",1
"59324",1
"59325",1
"59326",1
"59327",0
"59328",0
"59329",1
"59330",1
"59331",1
"59332",1
"59333",1
"59334",0
"59335",0
"59336",1
"59337",1
"59338",1
"59339",1
"59340",1
"59341",0
"59342",1
"59343",1
"59344",1
"59345",1
"59346",1
"59347",1
"59348",1
"59349",1
"59350",0
"59351",1
"59352",0
"59353",0
"59354",1
"59355",1
"59356",0
"59357",1
"59358",0
"59359",1
"59360",0
"59361",1
"59362",1
"59363",1
"59364",1
"59365",1
"59366",1
"59367",1
"59368",1
"59369",0
"59370",1
"59371",1
"59372",1
"59373",1
"59374",0
"59375",0
"59376",1
"59377",0
"59378",1
"59379",1
"59380",1
"59381",1
"59382",1
"59383",1
"59384",0
"59385",1
"59386",1
"59387",1
"59388",1
"59389",1
"59390",0
"59391",0
"59392",1
"59393",1
"59394",1
"59395",1
"59396",0
"59397",1
"59398",0
"59399",1
"59400",1
"59401",1
"59402",1
"59403",0
"59404",0
"59405",1
"59406",1
"59407",1
"59408",0
"59409",1
"59410",1
"59411",0
"59412",1
"59413",1
"59414",1
"59415",0
"59416",1
"59417",1
"59418",0
"59419",1
"59420",1
"59421",1
"59422",1
"59423",1
"59424",1
"59425",1
"59426",1
"59427",1
"59428",1
"59429",1
"59430",1
"59431",1
"59432",0
"59433",1
"59434",0
"59435",1
"59436",0
"59437",0
"59438",0
"59439",1
"59440",1
"59441",0
"59442",1
"59443",1
"59444",1
"59445",0
"59446",0
"59447",1
"59448",1
"59449",1
"59450",1
"59451",1
"59452",1
"59453",1
"59454",1
"59455",1
"59456",1
"59457",0
"59458",0
"59459",1
"59460",0
"59461",0
"59462",0
"59463",0
"59464",1
"59465",1
"59466",1
"59467",1
"59468",1
"59469",1
"59470",1
"59471",0
"59472",1
"59473",1
"59474",0
"59475",1
"59476",0
"59477",1
"59478",0
"59479",1
"59480",0
"59481",1
"59482",1
"59483",1
"59484",0
"59485",1
"59486",1
"59487",1
"59488",0
"59489",1
"59490",0
"59491",1
"59492",1
"59493",1
"59494",0
"59495",1
"59496",1
"59497",0
"59498",1
"59499",0
"59500",0
"59501",1
"59502",0
"59503",1
"59504",1
"59505",1
"59506",1
"59507",1
"59508",1
"59509",1
"59510",1
"59511",0
"59512",1
"59513",0
"59514",1
"59515",1
"59516",1
"59517",0
"59518",0
"59519",1
"59520",1
"59521",1
"59522",0
"59523",1
"59524",1
"59525",1
"59526",0
"59527",1
"59528",1
"59529",1
"59530",1
"59531",1
"59532",0
"59533",1
"59534",1
"59535",1
"59536",0
"59537",0
"59538",1
"59539",1
"59540",0
"59541",1
"59542",0
"59543",1
"59544",1
"59545",1
"59546",1
"59547",1
"59548",1
"59549",1
"59550",0
"59551",1
"59552",0
"59553",1
"59554",0
"59555",0
"59556",0
"59557",1
"59558",0
"59559",0
"59560",0
"59561",0
"59562",0
"59563",1
"59564",1
"59565",0
"59566",1
"59567",1
"59568",1
"59569",1
"59570",0
"59571",1
"59572",1
"59573",1
"59574",1
"59575",1
"59576",1
"59577",1
"59578",1
"59579",1
"59580",1
"59581",0
"59582",1
"59583",0
"59584",1
"59585",0
"59586",0
"59587",0
"59588",1
"59589",1
"59590",1
"59591",1
"59592",1
"59593",1
"59594",1
"59595",1
"59596",1
"59597",1
"59598",1
"59599",1
"59600",1
"59601",1
"59602",1
"59603",1
"59604",1
"59605",1
"59606",1
"59607",1
"59608",1
"59609",1
"59610",1
"59611",1
"59612",1
"59613",1
"59614",1
"59615",1
"59616",1
"59617",0
"59618",1
"59619",1
"59620",1
"59621",1
"59622",1
"59623",1
"59624",1
"59625",1
"59626",0
"59627",1
"59628",0
"59629",1
"59630",1
"59631",1
"59632",1
"59633",1
"59634",1
"59635",1
"59636",0
"59637",0
"59638",1
"59639",1
"59640",1
"59641",1
"59642",0
"59643",1
"59644",0
"59645",0
"59646",1
"59647",0
"59648",1
"59649",1
"59650",1
"59651",1
"59652",1
"59653",1
"59654",1
"59655",1
"59656",1
"59657",1
"59658",1
"59659",1
"59660",0
"59661",0
"59662",1
"59663",1
"59664",0
"59665",1
"59666",1
"59667",0
"59668",1
"59669",1
"59670",1
"59671",1
"59672",1
"59673",0
"59674",1
"59675",1
"59676",1
"59677",1
"59678",1
"59679",1
"59680",1
"59681",0
"59682",1
"59683",1
"59684",1
"59685",0
"59686",1
"59687",0
"59688",0
"59689",0
"59690",1
"59691",1
"59692",1
"59693",1
"59694",1
"59695",1
"59696",1
"59697",0
"59698",0
"59699",1
"59700",0
"59701",1
"59702",1
"59703",1
"59704",0
"59705",1
"59706",1
"59707",1
"59708",0
"59709",0
"59710",1
"59711",1
"59712",0
"59713",0
"59714",0
"59715",1
"59716",1
"59717",1
"59718",1
"59719",1
"59720",1
"59721",0
"59722",1
"59723",0
"59724",1
"59725",1
"59726",1
"59727",0
"59728",1
"59729",1
"59730",1
"59731",0
"59732",1
"59733",0
"59734",1
"59735",1
"59736",0
"59737",1
"59738",0
"59739",1
"59740",1
"59741",1
"59742",1
"59743",1
"59744",0
"59745",1
"59746",1
"59747",0
"59748",0
"59749",0
"59750",1
"59751",1
"59752",0
"59753",0
"59754",1
"59755",1
"59756",1
"59757",1
"59758",1
"59759",1
"59760",1
"59761",1
"59762",0
"59763",1
"59764",1
"59765",0
"59766",1
"59767",0
"59768",0
"59769",1
"59770",1
"59771",0
"59772",1
"59773",1
"59774",1
"59775",1
"59776",1
"59777",0
"59778",1
"59779",1
"59780",1
"59781",1
"59782",1
"59783",1
"59784",1
"59785",1
"59786",0
"59787",0
"59788",0
"59789",0
"59790",1
"59791",0
"59792",1
"59793",1
"59794",1
"59795",0
"59796",0
"59797",1
"59798",1
"59799",1
"59800",0
"59801",0
"59802",1
"59803",1
"59804",1
"59805",0
"59806",1
"59807",1
"59808",1
"59809",1
"59810",0
"59811",1
"59812",1
"59813",1
"59814",1
"59815",1
"59816",0
"59817",0
"59818",1
"59819",0
"59820",1
"59821",1
"59822",1
"59823",1
"59824",1
"59825",1
"59826",1
"59827",1
"59828",1
"59829",1
"59830",1
"59831",1
"59832",1
"59833",0
"59834",1
"59835",1
"59836",1
"59837",1
"59838",0
"59839",1
"59840",0
"59841",1
"59842",1
"59843",1
"59844",1
"59845",0
"59846",1
"59847",1
"59848",1
"59849",1
"59850",1
"59851",0
"59852",1
"59853",0
"59854",1
"59855",0
"59856",1
"59857",1
"59858",1
"59859",1
"59860",0
"59861",1
"59862",0
"59863",1
"59864",1
"59865",0
"59866",1
"59867",0
"59868",0
"59869",1
"59870",1
"59871",1
"59872",0
"59873",1
"59874",1
"59875",0
"59876",1
"59877",1
"59878",1
"59879",1
"59880",0
"59881",1
"59882",0
"59883",1
"59884",1
"59885",1
"59886",0
"59887",1
"59888",1
"59889",0
"59890",1
"59891",1
"59892",1
"59893",0
"59894",1
"59895",1
"59896",1
"59897",0
"59898",1
"59899",1
"59900",0
"59901",1
"59902",1
"59903",1
"59904",1
"59905",0
"59906",1
"59907",1
"59908",1
"59909",0
"59910",1
"59911",1
"59912",0
"59913",0
"59914",0
"59915",0
"59916",1
"59917",0
"59918",1
"59919",0
"59920",0
"59921",1
"59922",0
"59923",1
"59924",1
"59925",0
"59926",0
"59927",1
"59928",1
"59929",1
"59930",1
"59931",0
"59932",1
"59933",1
"59934",1
"59935",1
"59936",1
"59937",1
"59938",1
"59939",1
"59940",0
"59941",1
"59942",1
"59943",0
"59944",1
"59945",1
"59946",0
"59947",0
"59948",0
"59949",1
"59950",0
"59951",1
"59952",1
"59953",0
"59954",0
"59955",0
"59956",0
"59957",1
"59958",0
"59959",1
"59960",1
"59961",1
"59962",1
"59963",1
"59964",1
"59965",1
"59966",1
"59967",1
"59968",0
"59969",0
"59970",1
"59971",0
"59972",1
"59973",1
"59974",0
"59975",0
"59976",1
"59977",1
"59978",1
"59979",1
"59980",1
"59981",1
"59982",0
"59983",1
"59984",1
"59985",0
"59986",1
"59987",1
"59988",1
"59989",1
"59990",1
"59991",0
"59992",1
"59993",1
"59994",1
"59995",0
"59996",0
"59997",1
"59998",1
"59999",1
"60000",1
"60001",1
"60002",0
"60003",0
"60004",1
"60005",1
"60006",0
"60007",1
"60008",1
"60009",0
"60010",1
"60011",0
"60012",1
"60013",0
"60014",1
"60015",0
"60016",1
"60017",0
"60018",1
"60019",1
"60020",0
"60021",1
"60022",1
"60023",1
"60024",0
"60025",1
"60026",1
"60027",1
"60028",1
"60029",1
"60030",1
"60031",0
"60032",1
"60033",1
"60034",1
"60035",0
"60036",1
"60037",0
"60038",0
"60039",0
"60040",0
"60041",1
"60042",0
"60043",1
"60044",1
"60045",1
"60046",1
"60047",1
"60048",1
"60049",1
"60050",1
"60051",1
"60052",1
"60053",0
"60054",0
"60055",1
"60056",1
"60057",1
"60058",0
"60059",1
"60060",1
"60061",0
"60062",1
"60063",1
"60064",0
"60065",1
"60066",1
"60067",1
"60068",1
"60069",1
"60070",1
"60071",1
"60072",1
"60073",1
"60074",1
"60075",1
"60076",1
"60077",0
"60078",1
"60079",1
"60080",1
"60081",0
"60082",0
"60083",1
"60084",1
"60085",0
"60086",0
"60087",0
"60088",1
"60089",1
"60090",1
"60091",1
"60092",0
"60093",1
"60094",1
"60095",1
"60096",1
"60097",1
"60098",0
"60099",1
"60100",1
"60101",1
"60102",1
"60103",0
"60104",1
"60105",0
"60106",1
"60107",0
"60108",1
"60109",1
"60110",0
"60111",1
"60112",1
"60113",1
"60114",1
"60115",1
"60116",1
"60117",1
"60118",0
"60119",1
"60120",1
"60121",1
"60122",1
"60123",1
"60124",1
"60125",0
"60126",1
"60127",1
"60128",1
"60129",1
"60130",0
"60131",1
"60132",1
"60133",0
"60134",1
"60135",1
"60136",1
"60137",0
"60138",1
"60139",0
"60140",1
"60141",1
"60142",0
"60143",1
"60144",1
"60145",0
"60146",0
"60147",0
"60148",0
"60149",1
"60150",0
"60151",1
"60152",0
"60153",1
"60154",1
"60155",1
"60156",1
"60157",1
"60158",1
"60159",1
"60160",1
"60161",1
"60162",1
"60163",1
"60164",1
"60165",1
"60166",1
"60167",0
"60168",1
"60169",0
"60170",1
"60171",1
"60172",0
"60173",1
"60174",1
"60175",1
"60176",0
"60177",1
"60178",1
"60179",1
"60180",1
"60181",1
"60182",1
"60183",1
"60184",0
"60185",1
"60186",1
"60187",1
"60188",1
"60189",0
"60190",0
"60191",0
"60192",1
"60193",1
"60194",1
"60195",1
"60196",1
"60197",1
"60198",1
"60199",0
"60200",1
"60201",0
"60202",0
"60203",1
"60204",1
"60205",1
"60206",1
"60207",0
"60208",1
"60209",1
"60210",1
"60211",1
"60212",1
"60213",1
"60214",1
"60215",0
"60216",0
"60217",0
"60218",1
"60219",0
"60220",1
"60221",0
"60222",1
"60223",0
"60224",1
"60225",1
"60226",1
"60227",1
"60228",1
"60229",1
"60230",1
"60231",1
"60232",1
"60233",1
"60234",0
"60235",1
"60236",1
"60237",1
"60238",1
"60239",1
"60240",1
"60241",1
"60242",1
"60243",1
"60244",1
"60245",1
"60246",0
"60247",1
"60248",0
"60249",1
"60250",1
"60251",1
"60252",0
"60253",1
"60254",1
"60255",0
"60256",1
"60257",1
"60258",1
"60259",1
"60260",0
"60261",1
"60262",1
"60263",1
"60264",1
"60265",1
"60266",1
"60267",1
"60268",1
"60269",1
"60270",1
"60271",1
"60272",0
"60273",1
"60274",0
"60275",1
"60276",1
"60277",1
"60278",0
"60279",0
"60280",0
"60281",1
"60282",1
"60283",1
"60284",1
"60285",1
"60286",1
"60287",1
"60288",1
"60289",1
"60290",0
"60291",1
"60292",0
"60293",0
"60294",1
"60295",1
"60296",1
"60297",1
"60298",1
"60299",1
"60300",1
"60301",1
"60302",0
"60303",1
"60304",0
"60305",1
"60306",1
"60307",1
"60308",1
"60309",1
"60310",0
"60311",1
"60312",1
"60313",1
"60314",1
"60315",0
"60316",1
"60317",0
"60318",1
"60319",1
"60320",1
"60321",1
"60322",0
"60323",1
"60324",0
"60325",1
"60326",1
"60327",0
"60328",1
"60329",1
"60330",1
"60331",0
"60332",0
"60333",1
"60334",1
"60335",0
"60336",1
"60337",0
"60338",1
"60339",1
"60340",0
"60341",1
"60342",1
"60343",0
"60344",1
"60345",1
"60346",1
"60347",1
"60348",1
"60349",0
"60350",1
"60351",1
"60352",1
"60353",0
"60354",1
"60355",0
"60356",0
"60357",1
"60358",1
"60359",1
"60360",1
"60361",0
"60362",1
"60363",1
"60364",0
"60365",1
"60366",0
"60367",0
"60368",0
"60369",0
"60370",1
"60371",0
"60372",0
"60373",0
"60374",1
"60375",1
"60376",0
"60377",1
"60378",1
"60379",1
"60380",1
"60381",1
"60382",0
"60383",1
"60384",1
"60385",0
"60386",1
"60387",0
"60388",1
"60389",1
"60390",1
"60391",0
"60392",1
"60393",1
"60394",1
"60395",0
"60396",0
"60397",1
"60398",1
"60399",0
"60400",1
"60401",1
"60402",1
"60403",1
"60404",1
"60405",1
"60406",0
"60407",1
"60408",1
"60409",1
"60410",1
"60411",0
"60412",1
"60413",1
"60414",1
"60415",1
"60416",1
"60417",1
"60418",0
"60419",0
"60420",1
"60421",1
"60422",1
"60423",1
"60424",1
"60425",0
"60426",1
"60427",1
"60428",1
"60429",1
"60430",1
"60431",1
"60432",1
"60433",1
"60434",0
"60435",0
"60436",0
"60437",1
"60438",1
"60439",1
"60440",1
"60441",0
"60442",1
"60443",1
"60444",0
"60445",1
"60446",0
"60447",1
"60448",0
"60449",0
"60450",0
"60451",1
"60452",1
"60453",0
"60454",1
"60455",1
"60456",0
"60457",0
"60458",0
"60459",0
"60460",1
"60461",0
"60462",1
"60463",0
"60464",0
"60465",1
"60466",1
"60467",1
"60468",1
"60469",0
"60470",1
"60471",1
"60472",0
"60473",0
"60474",1
"60475",1
"60476",0
"60477",1
"60478",1
"60479",0
"60480",1
"60481",1
"60482",1
"60483",1
"60484",0
"60485",0
"60486",1
"60487",1
"60488",0
"60489",1
"60490",1
"60491",0
"60492",1
"60493",0
"60494",0
"60495",1
"60496",1
"60497",1
"60498",0
"60499",0
"60500",1
"60501",0
"60502",0
"60503",0
"60504",1
"60505",1
"60506",0
"60507",1
"60508",1
"60509",0
"60510",0
"60511",1
"60512",1
"60513",1
"60514",1
"60515",1
"60516",1
"60517",1
"60518",1
"60519",0
"60520",0
"60521",1
"60522",1
"60523",1
"60524",0
"60525",1
"60526",0
"60527",1
"60528",1
"60529",1
"60530",1
"60531",1
"60532",0
"60533",1
"60534",0
"60535",1
"60536",0
"60537",1
"60538",1
"60539",1
"60540",1
"60541",0
"60542",1
"60543",1
"60544",1
"60545",1
"60546",1
"60547",1
"60548",1
"60549",1
"60550",1
"60551",1
"60552",1
"60553",1
"60554",1
"60555",1
"60556",0
"60557",0
"60558",1
"60559",0
"60560",1
"60561",1
"60562",0
"60563",0
"60564",0
"60565",1
"60566",0
"60567",0
"60568",0
"60569",0
"60570",0
"60571",1
"60572",1
"60573",0
"60574",1
"60575",0
"60576",1
"60577",1
"60578",1
"60579",1
"60580",1
"60581",1
"60582",1
"60583",1
"60584",0
"60585",1
"60586",1
"60587",1
"60588",1
"60589",1
"60590",1
"60591",1
"60592",1
"60593",1
"60594",0
"60595",1
"60596",1
"60597",1
"60598",1
"60599",1
"60600",0
"60601",0
"60602",0
"60603",1
"60604",0
"60605",0
"60606",1
"60607",0
"60608",0
"60609",0
"60610",0
"60611",0
"60612",1
"60613",0
"60614",0
"60615",1
"60616",0
"60617",1
"60618",0
"60619",0
"60620",1
"60621",1
"60622",1
"60623",1
"60624",0
"60625",1
"60626",1
"60627",1
"60628",1
"60629",1
"60630",1
"60631",0
"60632",1
"60633",1
"60634",1
"60635",0
"60636",1
"60637",1
"60638",1
"60639",1
"60640",1
"60641",1
"60642",1
"60643",0
"60644",0
"60645",1
"60646",1
"60647",1
"60648",1
"60649",1
"60650",0
"60651",0
"60652",1
"60653",1
"60654",0
"60655",0
"60656",0
"60657",0
"60658",1
"60659",1
"60660",1
"60661",0
"60662",1
"60663",0
"60664",1
"60665",1
"60666",1
"60667",0
"60668",1
"60669",1
"60670",1
"60671",1
"60672",0
"60673",1
"60674",1
"60675",1
"60676",1
"60677",1
"60678",0
"60679",1
"60680",1
"60681",0
"60682",1
"60683",1
"60684",1
"60685",1
"60686",1
"60687",1
"60688",1
"60689",0
"60690",1
"60691",1
"60692",1
"60693",1
"60694",0
"60695",1
"60696",0
"60697",1
"60698",1
"60699",1
"60700",1
"60701",1
"60702",1
"60703",1
"60704",1
"60705",1
"60706",0
"60707",0
"60708",1
"60709",1
"60710",1
"60711",1
"60712",1
"60713",1
"60714",1
"60715",1
"60716",1
"60717",1
"60718",1
"60719",1
"60720",1
"60721",1
"60722",1
"60723",0
"60724",1
"60725",0
"60726",1
"60727",1
"60728",0
"60729",0
"60730",0
"60731",1
"60732",0
"60733",1
"60734",1
"60735",1
"60736",1
"60737",1
"60738",0
"60739",1
"60740",1
"60741",1
"60742",1
"60743",1
"60744",1
"60745",1
"60746",1
"60747",1
"60748",0
"60749",0
"60750",1
"60751",1
"60752",1
"60753",1
"60754",0
"60755",0
"60756",0
"60757",0
"60758",1
"60759",0
"60760",1
"60761",0
"60762",1
"60763",1
"60764",1
"60765",0
"60766",1
"60767",1
"60768",1
"60769",0
"60770",1
"60771",1
"60772",1
"60773",1
"60774",0
"60775",1
"60776",0
"60777",1
"60778",1
"60779",1
"60780",1
"60781",1
"60782",1
"60783",0
"60784",0
"60785",1
"60786",0
"60787",1
"60788",0
"60789",0
"60790",1
"60791",1
"60792",0
"60793",1
"60794",1
"60795",1
"60796",1
"60797",0
"60798",1
"60799",1
"60800",1
"60801",1
"60802",1
"60803",0
"60804",0
"60805",1
"60806",1
"60807",1
"60808",0
"60809",0
"60810",1
"60811",1
"60812",0
"60813",1
"60814",1
"60815",1
"60816",1
"60817",0
"60818",0
"60819",1
"60820",1
"60821",1
"60822",0
"60823",0
"60824",0
"60825",1
"60826",1
"60827",1
"60828",1
"60829",1
"60830",0
"60831",1
"60832",1
"60833",1
"60834",1
"60835",1
"60836",0
"60837",1
"60838",1
"60839",1
"60840",0
"60841",1
"60842",1
"60843",0
"60844",1
"60845",1
"60846",0
"60847",1
"60848",0
"60849",0
"60850",1
"60851",1
"60852",1
"60853",0
"60854",1
"60855",1
"60856",1
"60857",1
"60858",0
"60859",0
"60860",1
"60861",1
"60862",1
"60863",1
"60864",0
"60865",1
"60866",1
"60867",0
"60868",1
"60869",1
"60870",1
"60871",1
"60872",0
"60873",1
"60874",1
"60875",1
"60876",1
"60877",1
"60878",1
"60879",0
"60880",1
"60881",1
"60882",0
"60883",1
"60884",1
"60885",0
"60886",0
"60887",0
"60888",1
"60889",1
"60890",1
"60891",0
"60892",1
"60893",1
"60894",1
"60895",0
"60896",1
"60897",0
"60898",1
"60899",0
"60900",1
"60901",1
"60902",0
"60903",0
"60904",1
"60905",1
"60906",0
"60907",1
"60908",0
"60909",1
"60910",1
"60911",1
"60912",0
"60913",1
"60914",1
"60915",0
"60916",1
"60917",0
"60918",1
"60919",1
"60920",1
"60921",1
"60922",1
"60923",0
"60924",1
"60925",1
"60926",0
"60927",1
"60928",1
"60929",1
"60930",1
"60931",1
"60932",1
"60933",1
"60934",1
"60935",1
"60936",1
"60937",1
"60938",0
"60939",1
"60940",1
"60941",1
"60942",1
"60943",1
"60944",1
"60945",1
"60946",1
"60947",0
"60948",1
"60949",0
"60950",1
"60951",1
"60952",1
"60953",1
"60954",1
"60955",0
"60956",0
"60957",1
"60958",1
"60959",1
"60960",1
"60961",1
"60962",1
"60963",0
"60964",0
"60965",1
"60966",1
"60967",1
"60968",1
"60969",1
"60970",1
"60971",1
"60972",0
"60973",1
"60974",1
"60975",1
"60976",0
"60977",0
"60978",0
"60979",0
"60980",0
"60981",1
"60982",1
"60983",1
"60984",1
"60985",1
"60986",1
"60987",0
"60988",0
"60989",1
"60990",0
"60991",0
"60992",1
"60993",1
"60994",1
"60995",1
"60996",1
"60997",1
"60998",0
"60999",1
"61000",0
"61001",0
"61002",1
"61003",0
"61004",0
"61005",1
"61006",0
"61007",0
"61008",1
"61009",0
"61010",1
"61011",1
"61012",0
"61013",0
"61014",1
"61015",0
"61016",1
"61017",0
"61018",0
"61019",0
"61020",1
"61021",1
"61022",0
"61023",0
"61024",0
"61025",0
"61026",1
"61027",0
"61028",1
"61029",0
"61030",0
"61031",1
"61032",1
"61033",1
"61034",1
"61035",1
"61036",1
"61037",1
"61038",1
"61039",1
"61040",1
"61041",1
"61042",1
"61043",1
"61044",0
"61045",1
"61046",1
"61047",0
"61048",1
"61049",1
"61050",1
"61051",0
"61052",1
"61053",1
"61054",1
"61055",1
"61056",1
"61057",0
"61058",1
"61059",0
"61060",0
"61061",0
"61062",0
"61063",1
"61064",0
"61065",1
"61066",0
"61067",0
"61068",1
"61069",0
"61070",0
"61071",0
"61072",1
"61073",0
"61074",1
"61075",1
"61076",0
"61077",0
"61078",0
"61079",1
"61080",0
"61081",1
"61082",1
"61083",1
"61084",1
"61085",1
"61086",1
"61087",1
"61088",1
"61089",1
"61090",0
"61091",0
"61092",1
"61093",1
"61094",0
"61095",1
"61096",1
"61097",1
"61098",1
"61099",1
"61100",0
"61101",0
"61102",1
"61103",0
"61104",1
"61105",1
"61106",1
"61107",0
"61108",0
"61109",1
"61110",1
"61111",1
"61112",1
"61113",0
"61114",1
"61115",1
"61116",0
"61117",0
"61118",1
"61119",1
"61120",0
"61121",0
"61122",0
"61123",0
"61124",0
"61125",0
"61126",0
"61127",1
"61128",0
"61129",1
"61130",1
"61131",0
"61132",0
"61133",1
"61134",1
"61135",1
"61136",0
"61137",1
"61138",1
"61139",0
"61140",0
"61141",0
"61142",1
"61143",1
"61144",1
"61145",1
"61146",1
"61147",1
"61148",1
"61149",1
"61150",0
"61151",1
"61152",1
"61153",0
"61154",1
"61155",0
"61156",0
"61157",0
"61158",1
"61159",1
"61160",0
"61161",1
"61162",1
"61163",0
"61164",1
"61165",1
"61166",1
"61167",1
"61168",1
"61169",1
"61170",0
"61171",1
"61172",1
"61173",0
"61174",1
"61175",0
"61176",1
"61177",0
"61178",0
"61179",0
"61180",0
"61181",1
"61182",1
"61183",1
"61184",1
"61185",1
"61186",1
"61187",1
"61188",1
"61189",1
"61190",0
"61191",0
"61192",0
"61193",1
"61194",1
"61195",1
"61196",0
"61197",1
"61198",1
"61199",1
"61200",1
"61201",1
"61202",1
"61203",1
"61204",0
"61205",1
"61206",0
"61207",0
"61208",1
"61209",0
"61210",1
"61211",1
"61212",1
"61213",1
"61214",1
"61215",1
"61216",0
"61217",0
"61218",1
"61219",0
"61220",1
"61221",1
"61222",1
"61223",1
"61224",0
"61225",1
"61226",1
"61227",1
"61228",1
"61229",0
"61230",1
"61231",1
"61232",1
"61233",0
"61234",1
"61235",1
"61236",1
"61237",0
"61238",1
"61239",0
"61240",1
"61241",1
"61242",0
"61243",1
"61244",1
"61245",1
"61246",0
"61247",1
"61248",1
"61249",1
"61250",1
"61251",1
"61252",1
"61253",1
"61254",0
"61255",1
"61256",1
"61257",1
"61258",1
"61259",1
"61260",1
"61261",1
"61262",0
"61263",1
"61264",1
"61265",1
"61266",1
"61267",1
"61268",0
"61269",1
"61270",1
"61271",0
"61272",1
"61273",1
"61274",1
"61275",0
"61276",1
"61277",0
"61278",1
"61279",1
"61280",1
"61281",0
"61282",0
"61283",0
"61284",1
"61285",0
"61286",1
"61287",1
"61288",1
"61289",0
"61290",1
"61291",1
"61292",1
"61293",1
"61294",1
"61295",1
"61296",1
"61297",1
"61298",1
"61299",0
"61300",0
"61301",0
"61302",1
"61303",0
"61304",1
"61305",1
"61306",0
"61307",1
"61308",1
"61309",1
"61310",1
"61311",0
"61312",0
"61313",1
"61314",0
"61315",1
"61316",1
"61317",1
"61318",1
"61319",1
"61320",1
"61321",1
"61322",0
"61323",1
"61324",0
"61325",1
"61326",1
"61327",1
"61328",1
"61329",0
"61330",1
"61331",0
"61332",0
"61333",1
"61334",0
"61335",0
"61336",1
"61337",0
"61338",1
"61339",1
"61340",1
"61341",0
"61342",1
"61343",0
"61344",1
"61345",1
"61346",0
"61347",1
"61348",1
"61349",1
"61350",1
"61351",1
"61352",0
"61353",0
"61354",0
"61355",0
"61356",1
"61357",1
"61358",0
"61359",0
"61360",1
"61361",1
"61362",1
"61363",1
"61364",1
"61365",1
"61366",1
"61367",1
"61368",0
"61369",1
"61370",1
"61371",1
"61372",1
"61373",1
"61374",0
"61375",1
"61376",1
"61377",1
"61378",1
"61379",0
"61380",1
"61381",1
"61382",1
"61383",1
"61384",1
"61385",1
"61386",1
"61387",0
"61388",1
"61389",0
"61390",0
"61391",0
"61392",0
"61393",1
"61394",1
"61395",0
"61396",1
"61397",1
"61398",0
"61399",1
"61400",1
"61401",1
"61402",1
"61403",1
"61404",1
"61405",1
"61406",1
"61407",1
"61408",1
"61409",1
"61410",0
"61411",1
"61412",1
"61413",0
"61414",1
"61415",1
"61416",1
"61417",1
"61418",0
"61419",1
"61420",1
"61421",0
"61422",1
"61423",1
"61424",1
"61425",1
"61426",1
"61427",1
"61428",0
"61429",0
"61430",1
"61431",0
"61432",1
"61433",1
"61434",1
"61435",1
"61436",1
"61437",0
"61438",0
"61439",0
"61440",0
"61441",1
"61442",0
"61443",1
"61444",0
"61445",1
"61446",0
"61447",1
"61448",1
"61449",1
"61450",1
"61451",1
"61452",1
"61453",1
"61454",1
"61455",1
"61456",1
"61457",0
"61458",0
"61459",1
"61460",0
"61461",1
"61462",0
"61463",1
"61464",1
"61465",1
"61466",0
"61467",1
"61468",1
